,id,country,coord_1,coord_2,coord_3,coord_4
0,5405,tanzania,-6.837613928999930,39.272457372000098,-6.835525044999930,39.275100947000098
1,5397,tanzania,-6.763698098999950,39.241957888999998,-6.759352424999970,39.246311653000099
2,5370,tanzania,-6.993321133999940,39.318240826000100,-6.977737875999920,39.331807378000100
3,5027,tanzania,-6.836261310786640,39.251924451069300,-6.818383916414760,39.272834433976797
4,5021,tanzania,-6.816046591464930,39.275784739770302,-6.797411664978100,39.286801602868998
5,5011,tanzania,-6.820120759598110,39.268301582501998,-6.811935759177890,39.280406952113402
6,5006,senegal,15.970710021929900,-16.513630122448799,16.021119943098700,-16.508016795291500
7,4979,algeria,27.717790193593700,-8.061838831079450,27.757546924596600,-7.994366936492320
8,4909,upper nile,12.359731193951999,32.799296312791803,12.379324733411501,32.807212398771000
9,4857,uganda,1.937610649738060,32.161729886503799,1.944859180558620,32.174647405119501
10,4548,palestinian territories,31.801782505105301,35.331615300760703,31.808766769665400,35.338825078592699
11,4547,palestinian territories,31.809535157151299,35.323896408631498,31.814330794720501,35.340225697114199
12,4546,palestinian territories,31.410412871347599,35.150587171500703,31.416034849488600,35.155356139129204
13,4379,malawi,-13.059428665145100,33.805784591881803,-12.814218182102501,34.005453712574599
14,4367,grenada,12.208311607066300,-61.655779842696802,12.232523315250001,-61.624664482337799
15,4364,saint vincent and the grenadines,13.372794787523400,-61.174526790154196,13.383216754095701,-61.161497885213002
16,4360,uganda,0.242738343009066,32.612118035663798,0.281493584469985,32.641686424451599
17,4339,botswana,-19.499540154033401,22.160476570348202,-19.485860830286001,22.168235944997900
18,4265,mozambique,-22.018995671100001,35.118945826290002,-21.960360247330001,35.169049490690000
19,4058,indonesia,-7.085433945320190,110.428533256205000,-7.006148088663220,110.500923176163994
20,4057,indonesia,-6.977502436787860,110.395831919108005,-6.936787210361330,110.446105580907997
21,4052,indonesia,-7.040648618438750,110.449540105292002,-6.962640082373750,110.503882952037003
22,4048,indonesia,-6.999895345293850,110.441700014443995,-6.931527643186030,110.505357751158996
23,3981,senegal,12.628188341476500,-12.792507872379799,12.632554842655299,-12.787894472874200
24,3980,senegal,12.625393381977601,-12.834071436888999,12.640678267571399,-12.807978907592100
25,3979,senegal,12.619509253864299,-11.614671521085199,12.626398193078700,-11.607319208488800
26,3978,senegal,12.377101814489500,-12.333443830539300,12.390434347270601,-12.316832542419400
27,3977,senegal,12.529487648037000,-12.315168715357300,12.542997880986499,-12.300384379267200
28,3952,malawi,-16.897697582226499,35.209626154153703,-16.669229157448999,35.316987836196901
29,3941,chad,17.810148616995502,18.950042724612100,17.812763550545998,18.954162597656200
30,3771,philippines,11.194947160163400,124.804902076721007,11.204524470304801,124.814836978911998
31,3769,palestinian territories,32.151850000000003,35.389850000000003,32.158580000000001,35.399830000000001
32,3768,palestinian territories,32.264400000000002,35.497210000000003,32.271120000000003,35.507190000000001
33,3767,palestinian territories,32.324399999999997,35.474100000000000,32.331119999999999,35.484079999999999
34,3765,palestinian territories,32.337980000000002,35.506250000000001,32.344700000000003,35.516219999999997
35,3764,palestinian territories,32.355530000000002,35.513280000000002,32.362250000000003,35.523260000000001
36,3763,palestinian territories,32.338110000000000,35.506149999999998,32.344830000000002,35.516129999999997
37,3761,palestinian territories,31.378969999999999,35.164690000000000,31.385750000000002,35.174669999999999
38,3759,palestinian territories,31.757480000000001,35.290700000000001,31.764240000000001,35.300680000000000
39,3757,palestinian territories,31.771400000000000,35.275289999999998,31.778160000000000,35.285260000000001
40,3630,bangladesh,26.179008783278501,88.321394687323902,26.254054681422399,88.400585791397006
41,3629,mozambique,-17.129635558230799,35.203628540039098,-16.996382091456798,35.318298339843800
42,3628,malawi,-17.007544894674300,35.206375122070298,-16.939244405902102,35.306968688964801
43,3617,mongolia,47.189181697053897,102.670107000000002,47.760339000000002,103.680094999999994
44,3575,mexico,15.548721499999999,-92.330088900000007,15.564759700000000,-92.318001699999996
45,3450,palestinian territories,31.375696754394099,35.164918899536097,31.383537367335801,35.176806449890101
46,3449,palestinian territories,31.363027652503401,35.155992507934599,31.366444722364498,35.159565210342400
47,3446,palestinian territories,31.394527778982301,35.094108581542997,31.407970966439301,35.104923248291001
48,3445,palestinian territories,31.420423427228901,35.191397666931202,31.434009373393799,35.200324058532701
49,3444,palestinian territories,32.333740254783400,35.405287742614703,32.345596887905799,35.427732467651403
50,3441,palestinian territories,32.329794705275702,35.513560695711902,32.337264851255803,35.521427738508997
51,3388,tanzania,-6.950118036641400,39.074666313301201,-6.844053364920210,39.173796398893103
52,3351,tanzania,-6.744395690183020,39.040431976318402,-6.655911914713110,39.152612686157198
53,3187,uganda,3.171668258480000,31.634960088730001,3.237054700670000,31.672918775079999
54,2769,liberia,7.112803332367680,-9.101903487425339,7.300218165968370,-8.868272191290609
55,2734,nepal,28.186951383130001,83.777299765579997,28.280416480840000,83.938318137159996
56,2678,peru,-16.578915934938799,-71.495612582028500,-16.516246037954200,-71.432042912016001
57,2526,zambia,-15.424930397117199,28.245506286621101,-15.419179953748801,28.257694244384801
58,2502,sri lanka,7.848417376475790,81.478729248046903,8.018435736309620,81.605072021484403
59,2463,sri lanka,7.427518594207810,81.789441037673797,7.433025940794610,81.790745399080905
60,2302,sri lanka,7.770584892478840,81.225251898856101,7.966766180015270,81.598168179717803
61,2289,sri lanka,7.508445811624940,81.230558904370000,7.829429198598690,81.661888026311402
62,2242,tanzania,-6.777291600000000,39.161846799999999,-6.737857500000000,39.229336699999998
